date,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_novavax
2022-10-05T00:00:00.000,53600,610120,1001380,1700
2022-10-05T00:00:00.000,2657000,25662540,43652485,78200
2022-10-05T00:00:00.000,262100,3077920,4059660,23700
2022-10-05T00:00:00.000,210700,2376140,4666270,27600
2022-10-05T00:00:00.000,73500,834420,1281470,1800
2022-10-05T00:00:00.000,188200,1449240,2706060,3400
2022-10-05T00:00:00.000,616600,6542220,10316800,11700
2022-10-05T00:00:00.000,1004300,9293340,15783075,28200
2022-10-05T00:00:00.000,3100,44240,115320,200
2022-10-05T00:00:00.000,151900,1644980,3000060,4400
2022-10-05T00:00:00.000,111200,1513980,1902015,6300
2022-10-05T00:00:00.000,31320600,316796720,514275775,841300
2022-10-05T00:00:00.000,401400,4839260,5950780,18400
2022-10-05T00:00:00.000,527700,5741640,8902390,11200
2022-10-05T00:00:00.000,255300,2442360,4686790,5400
2022-10-05T00:00:00.000,159600,1608180,2368510,13500
2022-10-05T00:00:00.000,499800,5413440,9206935,16200
2022-10-05T00:00:00.000,438200,5211360,8133045,11800
2022-10-05T00:00:00.000,232900,2578660,3698755,5000
2022-10-05T00:00:00.000,292600,3046520,4703035,12500
2022-10-05T00:00:00.000,614400,6554460,12260210,22000
2022-10-05T00:00:00.000,49200,493640,601045,2000
2022-10-05T00:00:00.000,948500,9872280,15625740,31300
2022-10-05T00:00:00.000,72700,817880,1464425,2000
2022-10-05T00:00:00.000,465600,4462560,7191325,15400
2022-10-05T00:00:00.000,259700,2333300,4313910,4100
2022-10-05T00:00:00.000,960900,10111520,14651490,20200
2022-10-05T00:00:00.000,190100,2064000,3061645,4900
2022-10-05T00:00:00.000,626900,4380980,3942840,7300
2022-10-05T00:00:00.000,509400,5441820,9680840,8600
2022-10-05T00:00:00.000,170500,1950720,2747925,7000
2022-10-05T00:00:00.000,463200,5142140,6868335,41400
2022-09-28T00:00:00.000,16200,167020,196410,0
2022-09-28T00:00:00.000,215800,2849120,5096430,1400
2022-09-28T00:00:00.000,625400,5535600,9893080,5800
2022-09-28T00:00:00.000,616100,6473720,10183900,11500
2022-09-28T00:00:00.000,259600,2309100,4260610,3900
2022-09-28T00:00:00.000,106300,939900,1294095,5600
2022-09-28T00:00:00.000,1556600,13864120,21200065,36600
2022-09-28T00:00:00.000,124800,1528520,2394460,3000
2022-09-28T00:00:00.000,101200,1078600,1653155,3400
2022-09-28T00:00:00.000,3800,30200,13890,0
2022-09-28T00:00:00.000,626900,4313180,3898140,7100
2022-09-28T00:00:00.000,151900,1627380,2963760,4400
2022-09-28T00:00:00.000,24300,96580,229280,100
2022-09-28T00:00:00.000,455200,5108000,8242445,16500
2022-09-28T00:00:00.000,463100,5127740,6816335,41200
2022-09-28T00:00:00.000,189600,2032500,3031045,4400
2022-09-28T00:00:00.000,49200,490340,597145,1900
2022-09-28T00:00:00.000,232300,2564360,3679655,5000
2022-09-28T00:00:00.000,336300,3550280,4636880,18600
2022-09-28T00:00:00.000,31296200,313014120,508950075,827000
2022-09-28T00:00:00.000,509400,5355020,9518240,8500
2022-09-28T00:00:00.000,259800,2729040,4199575,17500
2022-09-28T00:00:00.000,72700,799680,1438125,1900
2022-09-28T00:00:00.000,12800,72300,49880,1100
2022-09-28T00:00:00.000,390400,4265700,5848075,9300
2022-09-28T00:00:00.000,614300,6430460,12120610,21700
2022-09-28T00:00:00.000,12800,120740,112960,0
2022-09-28T00:00:00.000,328800,3810780,5228970,5700
2022-09-28T00:00:00.000,90300,1165600,1779225,3300
2022-09-28T00:00:00.000,798300,8128400,14254485,20200
2022-09-28T00:00:00.000,3600,27820,105510,200
2022-09-28T00:00:00.000,1178400,11197640,20225335,19300
2022-09-28T00:00:00.000,526900,5687040,8837490,11200
2022-09-28T00:00:00.000,85800,704420,1070345,3700
2022-09-28T00:00:00.000,73500,822020,1263470,1800
2022-09-28T00:00:00.000,628100,7557580,11811390,7400
2022-09-28T00:00:00.000,157600,1604820,2422730,5600
2022-09-28T00:00:00.000,1005700,10052440,16262315,19500
2022-09-28T00:00:00.000,600,25200,100110,0
2022-09-28T00:00:00.000,3768700,37630180,63849205,105500
2022-09-28T00:00:00.000,53600,604220,990880,1700
2022-09-28T00:00:00.000,261600,3045720,4025160,23700
2022-09-28T00:00:00.000,773100,7653800,12908895,23200
2022-09-28T00:00:00.000,292500,3003020,4676835,12500
2022-09-28T00:00:00.000,159500,1583280,2349010,13500
2022-09-28T00:00:00.000,111200,1505880,1884715,6100
2022-09-28T00:00:00.000,947300,9767880,15481240,30800
2022-09-28T00:00:00.000,255200,2423160,4632990,5300
2022-09-28T00:00:00.000,856700,9736000,14790655,29800
2022-09-28T00:00:00.000,2446300,20206620,32533965,34300
2022-09-28T00:00:00.000,351900,3987580,5999845,6700
2022-09-28T00:00:00.000,401100,4801660,5910580,18000
2022-09-28T00:00:00.000,499500,5351340,9118935,16100
2022-09-28T00:00:00.000,437600,5146360,8057545,11600
2022-09-28T00:00:00.000,170200,1924920,2719525,7000
2022-09-28T00:00:00.000,1939400,18657380,32850615,19800
2022-09-28T00:00:00.000,960400,9966720,14482090,19800
2022-09-28T00:00:00.000,465400,4416860,7074225,15000
2022-09-28T00:00:00.000,188200,1435240,2661660,3300
2022-09-28T00:00:00.000,2656400,25473240,43297585,77300
2022-09-28T00:00:00.000,93000,877800,1308765,2500
2022-09-28T00:00:00.000,210700,2367440,4649470,26900
2022-09-28T00:00:00.000,3000,44140,115320,200
2022-09-28T00:00:00.000,1002300,9165440,15628575,28000
2022-09-21T00:00:00.000,400900,4757360,5855580,17400
2022-09-21T00:00:00.000,90300,1150500,1769625,3300
2022-09-21T00:00:00.000,24300,96580,229280,100
2022-09-21T00:00:00.000,159400,1562080,2313910,13300
2022-09-21T00:00:00.000,328600,3786580,5162670,5700
2022-09-21T00:00:00.000,1177900,11022040,19949135,18900
2022-09-21T00:00:00.000,259300,2290800,4228810,3700
2022-09-21T00:00:00.000,49100,484740,586945,1800
2022-09-21T00:00:00.000,3766800,37195080,63104605,103800
2022-09-21T00:00:00.000,169900,1901220,2680525,6800
2022-09-21T00:00:00.000,855600,9651500,14622555,29200
2022-09-21T00:00:00.000,626900,4297080,3855540,7100
2022-09-21T00:00:00.000,72500,790180,1409025,1900
2022-09-21T00:00:00.000,106300,933000,1264495,5400
2022-09-21T00:00:00.000,189600,1994500,2975645,4300
2022-09-21T00:00:00.000,16100,166520,196410,0
2022-09-21T00:00:00.000,798000,8070000,14046385,18900
2022-09-21T00:00:00.000,12800,120240,112960,0
2022-09-21T00:00:00.000,151900,1604880,2901560,4200
2022-09-21T00:00:00.000,215800,2847120,5088230,1200
2022-09-21T00:00:00.000,3800,30200,13890,0
2022-09-21T00:00:00.000,436700,5078660,7929045,11300
2022-09-21T00:00:00.000,600,24900,99510,0
2022-09-21T00:00:00.000,188100,1427840,2601960,3100
2022-09-21T00:00:00.000,959300,9844720,14252190,19300
2022-09-21T00:00:00.000,232100,2541260,3637855,4800
2022-09-21T00:00:00.000,259800,2711040,4094075,17000
2022-09-21T00:00:00.000,124700,1500420,2357660,2900
2022-09-21T00:00:00.000,509000,5272020,9331940,8300
2022-09-21T00:00:00.000,390200,4217000,5754975,9000
2022-09-21T00:00:00.000,254600,2395260,4578290,5100
2022-09-21T00:00:00.000,614300,6368960,11917210,21200
2022-09-21T00:00:00.000,946300,9609080,15261740,30100
2022-09-21T00:00:00.000,1004700,9956540,16038815,19100
2022-09-21T00:00:00.000,2655800,25132640,42863685,73600
2022-09-21T00:00:00.000,351800,3933480,5931745,6600
2022-09-21T00:00:00.000,1936800,18473680,32436815,19500
2022-09-21T00:00:00.000,31272300,309366020,502247675,806100
2022-09-21T00:00:00.000,465400,4387960,6963125,14800
2022-09-21T00:00:00.000,292300,2985820,4565735,12400
2022-09-21T00:00:00.000,625200,5498200,9757780,5700
2022-09-21T00:00:00.000,462700,5069540,6727735,41000
2022-09-21T00:00:00.000,210700,2346640,4599270,26400
2022-09-21T00:00:00.000,335700,3503780,4566280,18000
2022-09-21T00:00:00.000,73500,810620,1234270,1800
2022-09-21T00:00:00.000,526100,5619640,8744490,10800
2022-09-21T00:00:00.000,3000,44040,114820,200
2022-09-21T00:00:00.000,101200,1058700,1627655,3300
2022-09-21T00:00:00.000,85800,693320,1050145,3300
2022-09-21T00:00:00.000,615600,6398420,10062900,11200
2022-09-21T00:00:00.000,111100,1480180,1836915,6100
2022-09-21T00:00:00.000,454600,5052000,8113845,16300
2022-09-21T00:00:00.000,92800,862700,1285165,2500
2022-09-21T00:00:00.000,1000900,9058240,15470875,27500
2022-09-21T00:00:00.000,53500,596720,967680,1600
2022-09-21T00:00:00.000,773000,7571600,12701295,22600
2022-09-21T00:00:00.000,499300,5277140,8942335,15700
2022-09-21T00:00:00.000,2443400,19952120,32290265,32600
2022-09-21T00:00:00.000,157300,1572720,2360630,5600
2022-09-21T00:00:00.000,261400,3002620,3955960,23600
2022-09-21T00:00:00.000,1556200,13672020,20927165,36200
2022-09-21T00:00:00.000,12800,71700,49880,1100
2022-09-21T00:00:00.000,3600,27620,105510,200
2022-09-21T00:00:00.000,627400,7453880,11612990,7100
2022-09-14T00:00:00.000,335400,3492680,4501580,16700
2022-09-14T00:00:00.000,12800,119740,100860,0
2022-09-14T00:00:00.000,998700,9001340,15264075,26000
2022-09-14T00:00:00.000,254200,2389560,4524790,4700
2022-09-14T00:00:00.000,110600,1476680,1822415,5900
2022-09-14T00:00:00.000,614300,6330960,11664010,20800
2022-09-14T00:00:00.000,1004200,9917140,15826515,18600
2022-09-14T00:00:00.000,2439500,19878520,32024965,31400
2022-09-14T00:00:00.000,159300,1557580,2268910,12100
2022-09-14T00:00:00.000,12800,69200,46580,1100
2022-09-14T00:00:00.000,157100,1565320,2299730,5200
2022-09-14T00:00:00.000,3600,27620,104410,200
2022-09-14T00:00:00.000,600,24900,99510,0
2022-09-14T00:00:00.000,106200,931600,1248095,5200
2022-09-14T00:00:00.000,945500,9557480,15021840,29700
2022-09-14T00:00:00.000,615200,6379220,9921700,10600
2022-09-14T00:00:00.000,258700,2697040,4040775,17000
2022-09-14T00:00:00.000,53500,596620,953880,1600
2022-09-14T00:00:00.000,462300,5038840,6612335,41000
2022-09-14T00:00:00.000,124700,1489320,2316760,2900
2022-09-14T00:00:00.000,351700,3892080,5856045,6200
2022-09-14T00:00:00.000,436200,5059260,7840945,10700
2022-09-14T00:00:00.000,626900,7356380,11456390,6700
2022-09-14T00:00:00.000,31244100,307784920,494574175,772900
2022-09-14T00:00:00.000,499100,5256640,8738435,15200
2022-09-14T00:00:00.000,73500,808420,1199870,1700
2022-09-14T00:00:00.000,525000,5602640,8646390,10700
2022-09-14T00:00:00.000,1555100,13590420,20475065,35200
2022-09-14T00:00:00.000,261200,2997220,3897960,23600
2022-09-14T00:00:00.000,151900,1600480,2866960,4000
2022-09-14T00:00:00.000,49000,483540,582745,1700
2022-09-14T00:00:00.000,3765100,36954080,62127105,100400
2022-09-14T00:00:00.000,188000,1422340,2551560,3000
2022-09-14T00:00:00.000,90300,1137700,1743525,3300
2022-09-14T00:00:00.000,797100,7988700,13786485,17300
2022-09-14T00:00:00.000,3800,30200,13890,0
2022-09-14T00:00:00.000,24200,96180,227080,100
2022-09-14T00:00:00.000,231800,2536360,3592055,4300
2022-09-14T00:00:00.000,169600,1897220,2658725,6400
2022-09-14T00:00:00.000,465100,4374860,6796025,14100
2022-09-14T00:00:00.000,72400,780580,1373825,1900
2022-09-14T00:00:00.000,772100,7542600,12434095,22000
2022-09-14T00:00:00.000,854200,9611400,14419055,27600
2022-09-14T00:00:00.000,1935000,18365580,31896615,18500
2022-09-14T00:00:00.000,92800,859700,1257565,2400
2022-09-14T00:00:00.000,210700,2337140,4564170,26300
2022-09-14T00:00:00.000,259300,2277700,4180510,3500
2022-09-14T00:00:00.000,328100,3772980,5113870,5600
2022-09-14T00:00:00.000,1176900,10971640,19550535,18200
2022-09-14T00:00:00.000,623600,5453800,9622380,5300
2022-09-14T00:00:00.000,2654900,25037140,42425785,68100
2022-09-14T00:00:00.000,958700,9780720,14025190,18700
2022-09-14T00:00:00.000,101200,1055100,1592655,3300
2022-09-14T00:00:00.000,454100,5036500,7969545,16000
2022-09-14T00:00:00.000,389600,4204300,5692075,8500
2022-09-14T00:00:00.000,3000,43940,114820,200
2022-09-14T00:00:00.000,16100,166420,196410,0
2022-09-14T00:00:00.000,626900,4285080,3825840,6700
2022-09-14T00:00:00.000,85800,690720,1028845,3100
2022-09-14T00:00:00.000,215700,2832820,5042430,1200
2022-09-14T00:00:00.000,508900,5250820,9162040,6500
2022-09-14T00:00:00.000,292200,2983120,4463935,12400
2022-09-14T00:00:00.000,189600,1987700,2938445,4300
2022-09-14T00:00:00.000,400800,4747860,5776980,16000
2022-09-07T00:00:00.000,169400,1863120,2566725,6000
2022-09-07T00:00:00.000,3800,30000,13290,0
2022-09-07T00:00:00.000,124700,1467320,2269360,2800
2022-09-07T00:00:00.000,1554300,13443420,19789765,31100
2022-09-07T00:00:00.000,435600,4995760,7607745,9700
2022-09-07T00:00:00.000,3763900,36572580,60674305,93400
2022-09-07T00:00:00.000,260800,2959020,3802260,22200
2022-09-07T00:00:00.000,106200,917100,1214295,5200
2022-09-07T00:00:00.000,187800,1406540,2462060,2800
2022-09-07T00:00:00.000,292100,2944720,4344035,11700
2022-09-07T00:00:00.000,12800,69200,46580,1100
2022-09-07T00:00:00.000,464900,4333860,6652025,13800
2022-09-07T00:00:00.000,1931600,18127280,30982315,14400
2022-09-07T00:00:00.000,92800,850600,1215965,1900
2022-09-07T00:00:00.000,461500,4978540,6489335,39400
2022-09-07T00:00:00.000,189100,1961800,2865045,3800
2022-09-07T00:00:00.000,151800,1581480,2776560,3300
2022-09-07T00:00:00.000,1003300,9828140,15409615,17200
2022-09-07T00:00:00.000,253700,2368960,4420490,4600
2022-09-07T00:00:00.000,771400,7444100,12077795,19500
2022-09-07T00:00:00.000,49000,481240,570145,1400
2022-09-07T00:00:00.000,499000,5194640,8522835,14600
2022-09-07T00:00:00.000,1175200,10806940,18967435,15400
2022-09-07T00:00:00.000,852600,9507000,14082555,19400
2022-09-07T00:00:00.000,12800,119540,99160,0
2022-09-07T00:00:00.000,53500,594320,934880,1300
2022-09-07T00:00:00.000,957700,9648920,13565790,17800
2022-09-07T00:00:00.000,626900,4232380,3771240,6100
2022-09-07T00:00:00.000,508400,5186620,8867940,6300
2022-09-07T00:00:00.000,614300,6248460,11286810,20400
2022-09-07T00:00:00.000,600,24700,99510,0
2022-09-07T00:00:00.000,90300,1133000,1691225,3300
2022-09-07T00:00:00.000,995700,8895640,14779275,23100
2022-09-07T00:00:00.000,258300,2664140,3961675,16400
2022-09-07T00:00:00.000,231700,2510460,3492455,4000
2022-09-07T00:00:00.000,110500,1457180,1779315,5900
2022-09-07T00:00:00.000,24200,96180,227080,100
2022-09-07T00:00:00.000,71900,772380,1329025,1900
2022-09-07T00:00:00.000,85800,682320,998345,2600
2022-09-07T00:00:00.000,623500,5412000,9336980,4800
2022-09-07T00:00:00.000,351600,3857080,5685345,5800
2022-09-07T00:00:00.000,159100,1532380,2218610,11600
2022-09-07T00:00:00.000,2654300,24726840,41521285,62500
2022-09-07T00:00:00.000,400700,4683960,5659780,14900
2022-09-07T00:00:00.000,31217600,304241820,481332975,705900
2022-09-07T00:00:00.000,335300,3455680,4402180,15300
2022-09-07T00:00:00.000,215700,2807320,4947930,900
2022-09-07T00:00:00.000,524700,5541640,8410990,9500
2022-09-07T00:00:00.000,3000,43240,113620,200
2022-09-07T00:00:00.000,454100,4941100,7761845,14200
2022-09-07T00:00:00.000,2437300,19712620,31008465,28700
2022-09-07T00:00:00.000,73500,798720,1175470,1700
2022-09-07T00:00:00.000,796600,7913600,13462785,14700
2022-09-07T00:00:00.000,259300,2262200,4091810,3200
2022-09-07T00:00:00.000,156900,1542920,2220030,5200
2022-09-07T00:00:00.000,328100,3725580,5033970,5400
2022-09-07T00:00:00.000,614800,6310920,9707300,9700
2022-09-07T00:00:00.000,389200,4145700,5530875,7700
2022-09-07T00:00:00.000,100900,1041800,1548255,3200
2022-09-07T00:00:00.000,16100,164920,191910,0
2022-09-07T00:00:00.000,944600,9430580,14562340,28300
2022-09-07T00:00:00.000,210600,2295540,4493070,24700
2022-09-07T00:00:00.000,626300,7271780,11142090,6100
2022-09-07T00:00:00.000,3600,27520,103810,200
2022-08-31T00:00:00.000,110500,1440880,1750915,5700
2022-08-31T00:00:00.000,49000,475540,559845,1400
2022-08-31T00:00:00.000,626900,4232380,3762540,6100
2022-08-31T00:00:00.000,1928500,17946980,30705615,13700
2022-08-31T00:00:00.000,215700,2800320,4933930,900
2022-08-31T00:00:00.000,389200,4122100,5473475,7000
2022-08-31T00:00:00.000,106200,913700,1193495,5000
2022-08-31T00:00:00.000,253300,2352560,4365390,4300
2022-08-31T00:00:00.000,156900,1530920,2185230,5200
2022-08-31T00:00:00.000,189100,1942800,2834445,3600
2022-08-31T00:00:00.000,53500,588020,914980,1300
2022-08-31T00:00:00.000,400600,4668060,5579080,14700
2022-08-31T00:00:00.000,159100,1526080,2198910,11600
2022-08-31T00:00:00.000,852100,9454800,13941255,18500
2022-08-31T00:00:00.000,435500,4960660,7534545,9600
2022-08-31T00:00:00.000,124700,1461820,2249860,2800
2022-08-31T00:00:00.000,24200,95480,226180,100
2022-08-31T00:00:00.000,1175100,10718340,18720835,15300
2022-08-31T00:00:00.000,231600,2497860,3461855,3600
2022-08-31T00:00:00.000,351400,3794880,5595945,5400
2022-08-31T00:00:00.000,73300,792420,1159270,1500
2022-08-31T00:00:00.000,2435500,19613320,30729965,26700
2022-08-31T00:00:00.000,613600,6185660,11143610,19900
2022-08-31T00:00:00.000,2653200,24570080,41233685,58900
2022-08-31T00:00:00.000,3800,30000,13290,0
2022-08-31T00:00:00.000,92800,847500,1199665,1800
2022-08-31T00:00:00.000,169200,1855120,2544825,5800
2022-08-31T00:00:00.000,508100,5142620,8745440,5800
2022-08-31T00:00:00.000,454100,4914500,7668245,14200
2022-08-31T00:00:00.000,1552400,13267020,19570565,29700
2022-08-31T00:00:00.000,1002700,9737140,15214915,16700
2022-08-31T00:00:00.000,292100,2934120,4267035,11600
2022-08-31T00:00:00.000,623400,5346900,9219680,4600
2022-08-31T00:00:00.000,600,24700,97910,0
2022-08-31T00:00:00.000,524600,5500640,8336990,9000
2022-08-31T00:00:00.000,956300,9561220,13427490,17300
2022-08-31T00:00:00.000,994600,8817340,14621375,22500
2022-08-31T00:00:00.000,260700,2942020,3768560,22000
2022-08-31T00:00:00.000,3000,43040,113020,200
2022-08-31T00:00:00.000,498900,5158340,8417335,14300
2022-08-31T00:00:00.000,614800,6257720,9614100,9100
2022-08-31T00:00:00.000,210600,2283840,4462770,22900
2022-08-31T00:00:00.000,770700,7374600,11959895,18700
2022-08-31T00:00:00.000,626200,7168380,10993590,5400
2022-08-31T00:00:00.000,100900,1029900,1521855,2900
2022-08-31T00:00:00.000,334000,3427680,4347180,13200
2022-08-31T00:00:00.000,151800,1571580,2751660,3300
2022-08-31T00:00:00.000,464700,4305260,6575725,13700
2022-08-31T00:00:00.000,71900,764080,1310625,1900
2022-08-31T00:00:00.000,944200,9367380,14405740,28100
2022-08-31T00:00:00.000,3760500,36234680,60101505,91400
2022-08-31T00:00:00.000,328100,3711280,4991770,5200
2022-08-31T00:00:00.000,258000,2651340,3919375,16200
2022-08-31T00:00:00.000,259300,2243300,4049410,2700
2022-08-31T00:00:00.000,85800,681520,992045,2500
2022-08-31T00:00:00.000,90300,1113400,1666325,3200
2022-08-31T00:00:00.000,3600,27420,103210,200
2022-08-31T00:00:00.000,461400,4959240,6385535,39100
2022-08-31T00:00:00.000,31195700,301794360,476252575,681500
2022-08-31T00:00:00.000,12800,119040,98560,0
2022-08-31T00:00:00.000,12800,68700,44780,1100
2022-08-31T00:00:00.000,16100,164120,190110,0
2022-08-31T00:00:00.000,187100,1393840,2429360,2400
2022-08-31T00:00:00.000,796200,7844700,13293785,14500
2022-08-24T00:00:00.000,253200,2346160,4349190,4200
2022-08-24T00:00:00.000,156700,1522420,2174430,4900
2022-08-24T00:00:00.000,110200,1435980,1735215,5700
2022-08-24T00:00:00.000,106200,911600,1188695,4900
2022-08-24T00:00:00.000,1927700,17890580,30592515,11200
2022-08-24T00:00:00.000,71900,759180,1302425,1300
2022-08-24T00:00:00.000,259300,2239800,4039910,2300
2022-08-24T00:00:00.000,187000,1391740,2421960,2300
2022-08-24T00:00:00.000,464700,4286760,6550525,12000
2022-08-24T00:00:00.000,600,24700,97910,0
2022-08-24T00:00:00.000,622800,5328200,9168280,3600
2022-08-24T00:00:00.000,12800,65700,40680,1100
2022-08-24T00:00:00.000,24200,95480,226180,100
2022-08-24T00:00:00.000,16100,163720,190110,0
2022-08-24T00:00:00.000,2433700,19569920,30639265,22900
2022-08-24T00:00:00.000,3600,27420,103010,200
2022-08-24T00:00:00.000,1174700,10690240,18644935,14300
2022-08-24T00:00:00.000,507700,5126020,8692940,5400
2022-08-24T00:00:00.000,85800,678520,986845,2000
2022-08-24T00:00:00.000,3759900,36104480,59899405,83400
2022-08-24T00:00:00.000,3800,30000,13290,0
2022-08-24T00:00:00.000,210600,2282340,4448570,20600
2022-08-24T00:00:00.000,333800,3416680,4333780,12700
2022-08-24T00:00:00.000,259300,2932420,3748260,21700
2022-08-24T00:00:00.000,2652500,24502280,41038185,53800
2022-08-24T00:00:00.000,292000,2918120,4235135,10900
2022-08-24T00:00:00.000,454100,4890800,7633645,13700
2022-08-24T00:00:00.000,1002400,9704840,15134215,15200
2022-08-24T00:00:00.000,498400,5139540,8390435,12000
2022-08-24T00:00:00.000,53500,586420,906480,1000
2022-08-24T00:00:00.000,100900,1027200,1515255,2400
2022-08-24T00:00:00.000,48900,475240,558745,1400
